Campanha_ID,Loja_ID,Nome,Canal,Investimento,Vendas Geradas,Data de Início,Data de Fim
256,10,Conectada Campanha Online,Redes Sociais,390.82,0,2023-10-02 08:57:57,2023-12-24 04:35:21
257,783,Alvo Campanha Familiar,Google Ads,565.16,0,2023-04-23 07:04:18,2023-06-04 18:12:08
258,127,Conectada Promoção Vintage,Redes Sociais,613.57,0,2019-10-27 11:36:46,2020-05-22 14:35:52
259,904,Viral Campanha Desportiva,Influenciadores,817.87,0,2022-10-13 20:08:25,2023-07-06 10:42:15
260,822,Alvo Campanha Inovação,Google Ads,643.77,0,2019-03-05 06:42:49,2019-07-12 09:49:27
261,336,Direta Impacto Fitness,Email Marketing,474.98,0,2023-05-01 13:30:56,2024-02-12 14:24:26
262,895,Clássica Promoção Contemporânea,TV,344.08,0,2014-05-16 12:15:29,2014-07-14 14:09:34
263,288,Viral Campanha Gourmet,Influenciadores,305.07,0,2019-01-16 11:59:35,2019-03-27 18:32:02
264,191,Viral Impacto Local,Influenciadores,486.64,0,2017-07-09 08:30:49,2018-06-29 11:18:45
265,16,Alvo Campanha De Luxo,Google Ads,645.11,0,2020-07-16 19:23:51,2021-02-17 16:34:46
266,614,Conectada Promoção Familiar,Redes Sociais,614.95,0,2014-07-04 16:14:57,2015-01-19 02:56:56
267,241,Conectada Promoção Inovação,Redes Sociais,585.89,0,2019-02-08 17:54:25,2020-01-25 06:48:28
268,179,Alvo Promoção Cultural,Google Ads,208.14,0,2022-09-25 00:57:53,2023-06-25 15:50:09
269,692,Viral Impacto Tecnológica,Influenciadores,592.73,0,2017-06-06 19:47:29,2018-03-06 15:53:58
270,603,Direta Impacto Gourmet,Email Marketing,617.04,0,2016-11-03 05:54:53,2017-08-11 16:57:08
271,490,Direta Promoção Gourmet,Email Marketing,879.17,0,2018-08-09 11:13:22,2019-05-10 23:09:19
272,343,Conectada Campanha Familiar,Redes Sociais,808.52,0,2014-11-27 19:14:31,2015-03-03 03:04:19
273,157,Direta Promoção Nacional,Email Marketing,254.15,0,2019-02-01 06:13:49,2019-03-07 16:10:30
274,681,Conectada Campanha Retro,Redes Sociais,925.49,0,2021-09-03 11:15:30,2021-11-15 10:19:08
275,282,Alvo Promoção Tecnológica,Google Ads,333.91,0,2014-08-31 05:21:23,2015-07-23 14:14:43
276,422,Conectada Campanha Vintage,Redes Sociais,252.56,0,2020-02-03 04:40:25,2020-09-13 15:11:05
277,402,Viral Impacto Fitness,Influenciadores,694.2,0,2019-06-10 16:18:00,2019-08-10 09:28:33
278,271,Conectada Promoção Nacional,Redes Sociais,792.12,0,2021-07-24 11:30:26,2022-07-24 12:21:14
279,448,Conectada Impacto Vintage,Redes Sociais,285.58,0,2022-01-27 09:42:58,2022-11-02 03:25:25
280,57,Clássica Promoção Vintage,TV,293.54,0,2016-04-24 07:34:02,2017-02-08 06:56:02
281,536,Clássica Campanha Sustentável,TV,380.67,0,2023-03-03 21:55:49,2024-01-09 07:02:46
282,116,Viral Campanha Global,Influenciadores,466.0,0,2016-04-13 03:04:24,2017-03-15 15:56:31
283,501,Clássica Campanha Gourmet,TV,665.17,0,2021-02-09 03:08:14,2021-08-31 09:24:28
284,629,Alvo Campanha Global,Google Ads,821.11,0,2018-10-20 00:58:51,2019-02-08 22:19:38
285,620,Conectada Impacto Urbana,Redes Sociais,686.39,0,2018-03-19 15:54:32,2018-07-20 01:30:10
286,212,Alvo Promoção Tradicional,Google Ads,968.57,0,2016-08-06 07:53:14,2016-09-08 11:00:55
287,467,Viral Campanha Tecnológica,Influenciadores,289.34,0,2016-04-05 10:01:47,2016-05-27 13:14:33
288,426,Clássica Campanha Rural,TV,333.29,0,2024-01-16 15:02:41,2024-06-29 18:35:18
289,963,Alvo Promoção Nacional,Google Ads,983.94,0,2019-08-12 05:50:47,2020-02-20 15:57:05
290,363,Alvo Campanha Sustentável,Google Ads,415.66,0,2019-03-22 02:43:43,2020-02-25 08:40:34
291,29,Direta Campanha Local,Email Marketing,698.65,0,2014-08-25 15:58:38,2015-05-09 07:36:55
292,755,Clássica Campanha Contemporânea,TV,383.77,0,2015-02-13 18:02:12,2015-11-05 23:52:40
293,311,Direta Promoção Inovação,Email Marketing,956.22,0,2020-04-22 18:35:52,2020-12-29 10:48:27
294,737,Alvo Campanha Contemporânea,Google Ads,729.78,0,2020-05-28 13:42:45,2020-12-10 19:31:03
295,560,Alvo Campanha Tradicional,Google Ads,584.56,0,2018-03-15 09:28:07,2018-09-17 02:02:58
296,112,Clássica Promoção Contemporânea,TV,479.93,0,2014-12-12 15:16:59,2015-11-27 20:25:51
297,157,Direta Impacto Global,Email Marketing,292.22,0,2022-06-11 09:28:23,2023-01-09 06:43:21
298,175,Conectada Impacto Online,Redes Sociais,842.4,0,2016-12-21 19:18:46,2017-03-07 23:52:52
299,446,Viral Campanha Tecnológica,Influenciadores,560.27,0,2014-07-21 00:09:15,2015-05-16 18:50:47
300,533,Direta Campanha Tradicional,Email Marketing,338.5,0,2019-06-26 00:08:56,2019-12-20 10:56:04
301,280,Conectada Campanha Artística,Redes Sociais,594.79,0,2023-01-07 20:06:46,2023-02-26 10:53:47
302,179,Clássica Impacto Desportiva,TV,657.58,0,2016-02-16 20:12:58,2016-05-18 06:17:59
303,502,Direta Impacto Nacional,Email Marketing,546.01,0,2022-12-10 11:55:08,2023-04-30 22:20:25
304,507,Alvo Campanha Online,Google Ads,482.11,0,2018-04-18 21:34:17,2018-12-08 12:05:28
305,474,Direta Campanha Urbana,Email Marketing,219.7,0,2021-11-22 18:44:47,2022-02-03 00:56:17
306,755,Alvo Promoção Ecológica,Google Ads,974.44,0,2019-01-09 07:27:49,2019-01-29 22:53:48
307,408,Conectada Promoção Online,Redes Sociais,865.63,0,2018-05-16 20:18:58,2018-12-12 14:38:31
308,127,Direta Impacto Nacional,Email Marketing,241.85,0,2019-08-28 21:49:09,2019-10-25 07:11:29
309,20,Conectada Campanha Global,Redes Sociais,422.4,0,2019-12-27 04:33:29,2020-04-18 18:07:00
310,807,Viral Campanha Digital,Influenciadores,202.41,0,2016-10-17 23:16:03,2017-08-15 19:52:10
311,121,Clássica Campanha Clássica,TV,513.83,0,2014-02-13 15:05:39,2014-11-12 19:28:52
312,743,Clássica Promoção Nacional,TV,725.69,0,2020-12-13 04:05:00,2021-08-14 21:04:57
313,586,Viral Promoção Familiar,Influenciadores,300.15,0,2014-04-10 16:48:49,2014-11-24 19:47:52
314,216,Conectada Campanha Retro,Redes Sociais,850.16,0,2016-08-19 00:42:02,2017-02-10 06:49:28
315,639,Alvo Impacto Inovação,Google Ads,618.99,0,2020-05-04 18:52:11,2020-05-22 19:27:15
316,20,Clássica Campanha Desportiva,TV,491.14,0,2023-07-02 14:25:16,2024-01-18 04:42:35
317,358,Alvo Promoção Global,Google Ads,211.37,0,2023-05-25 17:25:28,2023-08-03 23:28:37
318,931,Alvo Campanha Contemporânea,Google Ads,725.43,0,2019-05-22 15:00:41,2019-06-19 23:35:10
319,344,Alvo Impacto Desportiva,Google Ads,663.3,0,2022-01-01 10:19:44,2022-04-16 09:38:43
320,928,Direta Promoção Artística,Email Marketing,654.19,0,2018-03-05 08:42:19,2019-02-27 16:38:27
321,790,Direta Promoção Fitness,Email Marketing,978.48,0,2024-04-29 06:09:33,2025-01-24 07:58:31
322,669,Viral Promoção De Luxo,Influenciadores,578.71,0,2015-10-04 16:23:39,2016-01-11 05:37:55
323,837,Alvo Promoção Artística,Google Ads,609.98,0,2015-11-19 07:41:26,2016-03-11 18:48:23
324,880,Conectada Campanha Tecnológica,Redes Sociais,469.35,0,2024-11-05 17:40:44,2025-04-05 15:57:56
325,673,Direta Promoção Ecológica,Email Marketing,408.5,0,2015-10-29 11:44:33,2016-02-22 19:39:03
326,42,Clássica Impacto Gourmet,TV,767.09,0,2019-07-22 13:54:20,2019-08-09 14:45:53
327,782,Clássica Campanha De Luxo,TV,863.95,0,2024-01-01 08:58:48,2024-02-21 22:54:02
328,550,Alvo Impacto Sustentável,Google Ads,624.64,0,2020-12-10 14:51:40,2021-06-05 19:28:54
329,485,Direta Promoção Artística,Email Marketing,944.71,0,2018-03-01 04:28:01,2018-10-16 17:07:57
330,951,Clássica Promoção Clássica,TV,254.81,0,2020-04-05 19:50:04,2020-12-24 15:52:30
331,551,Direta Promoção Ecológica,Email Marketing,206.27,0,2022-11-07 14:23:10,2023-05-09 22:21:43
332,820,Direta Impacto Fitness,Email Marketing,299.23,0,2023-02-25 12:51:47,2024-02-14 23:22:05
333,880,Direta Campanha Desportiva,Email Marketing,488.68,0,2015-07-31 21:52:34,2016-03-17 13:51:49
334,785,Alvo Campanha De Luxo,Google Ads,696.07,0,2016-06-27 16:46:05,2017-02-10 18:51:31
335,166,Alvo Impacto Tradicional,Google Ads,215.52,0,2017-11-06 08:17:32,2018-01-30 14:32:16
336,28,Clássica Promoção Urbana,TV,754.69,0,2023-12-12 07:58:53,2024-05-15 20:50:09
337,345,Viral Campanha Ecológica,Influenciadores,962.91,0,2022-09-29 21:18:07,2023-05-04 23:11:15
338,306,Clássica Promoção Contemporânea,TV,382.86,0,2020-01-18 09:56:55,2020-03-31 11:21:58
339,529,Clássica Impacto Local,TV,802.55,0,2016-06-07 10:39:17,2016-09-23 00:32:41
340,292,Clássica Campanha Tradicional,TV,863.94,0,2014-07-03 03:49:48,2015-02-24 15:16:01
341,142,Viral Promoção Inovação,Influenciadores,819.47,0,2020-06-09 02:35:46,2021-04-20 12:51:00
342,929,Direta Campanha Urbana,Email Marketing,854.3,0,2024-05-14 07:18:56,2024-10-26 18:53:15
343,667,Clássica Promoção Local,TV,227.31,0,2017-02-04 12:35:52,2017-08-22 22:28:00
344,986,Clássica Impacto Vintage,TV,201.22,0,2024-10-02 16:14:53,2025-02-18 10:17:39
345,834,Clássica Campanha Global,TV,755.49,0,2015-02-27 01:27:25,2016-01-15 23:56:54
346,31,Conectada Campanha Contemporânea,Redes Sociais,512.37,0,2014-04-09 10:35:48,2014-09-27 01:15:52
347,478,Viral Promoção Fitness,Influenciadores,622.07,0,2023-09-23 20:58:36,2024-03-29 20:25:46
348,702,Clássica Campanha Rural,TV,204.66,0,2018-02-27 09:27:48,2019-02-24 06:01:26
349,337,Alvo Campanha Familiar,Google Ads,801.65,0,2019-02-23 01:14:18,2019-05-26 21:50:07
350,990,Direta Campanha Contemporânea,Email Marketing,731.05,0,2021-09-21 11:03:21,2022-01-03 13:44:38
351,542,Viral Impacto Nacional,Influenciadores,488.42,0,2016-09-26 12:36:54,2016-12-01 02:21:52
352,31,Viral Campanha Tecnológica,Influenciadores,841.47,0,2020-11-10 15:10:11,2021-10-17 08:22:00
353,446,Conectada Promoção Digital,Redes Sociais,210.58,0,2015-05-16 19:34:07,2015-11-20 17:34:59
354,757,Clássica Campanha Rural,TV,894.33,0,2019-11-10 03:50:19,2020-08-12 09:05:24
355,123,Alvo Impacto De Luxo,Google Ads,748.98,0,2015-09-27 13:02:09,2016-09-12 03:01:21
356,750,Clássica Impacto Vintage,TV,786.99,0,2016-10-10 23:27:56,2017-09-28 18:27:27
357,147,Clássica Impacto Contemporânea,TV,694.93,0,2023-05-11 00:53:06,2023-11-29 18:11:37
358,621,Alvo Campanha Ecológica,Google Ads,909.73,0,2021-10-18 16:02:56,2021-12-24 04:38:01
359,752,Viral Campanha Clássica,Influenciadores,707.26,0,2016-05-06 05:35:41,2016-06-11 17:48:09
360,382,Alvo Promoção Inovação,Google Ads,854.77,0,2023-08-25 11:37:50,2023-11-01 06:01:14
361,743,Conectada Promoção Fitness,Redes Sociais,442.94,0,2020-09-27 06:11:30,2020-12-16 13:00:30
362,684,Alvo Campanha Inovação,Google Ads,503.26,0,2017-03-01 19:26:10,2018-02-10 20:47:45
363,587,Clássica Campanha Clássica,TV,434.21,0,2022-04-10 03:51:37,2022-11-26 09:17:44
364,139,Alvo Impacto Inovação,Google Ads,694.37,0,2016-01-05 06:12:08,2016-08-03 20:23:25
365,295,Clássica Impacto Retro,TV,641.26,0,2020-07-31 00:09:53,2021-04-14 18:40:36
366,972,Direta Campanha Retro,Email Marketing,432.3,0,2017-06-04 14:33:31,2018-04-21 19:07:03
367,746,Clássica Impacto De Luxo,TV,653.46,0,2024-04-11 16:33:47,2025-04-05 10:24:12
368,72,Alvo Campanha Cultural,Google Ads,511.61,0,2018-08-12 05:06:00,2018-10-24 07:11:09
369,916,Clássica Promoção Local,TV,709.88,0,2017-09-08 19:57:33,2018-03-15 12:15:48
370,144,Direta Promoção De Luxo,Email Marketing,517.58,0,2017-09-10 22:13:46,2018-06-19 16:40:54
371,386,Direta Promoção Ecológica,Email Marketing,774.83,0,2014-01-11 08:43:19,2014-04-21 21:34:50
372,11,Direta Impacto Nacional,Email Marketing,396.01,0,2019-01-22 10:04:34,2019-10-08 12:47:56
373,801,Alvo Impacto Retro,Google Ads,251.89,0,2014-09-07 10:17:06,2015-04-11 21:31:10
374,620,Viral Promoção Gourmet,Influenciadores,370.12,0,2020-05-17 15:22:19,2021-03-09 09:06:33
375,407,Viral Campanha Tecnológica,Influenciadores,827.59,0,2015-02-26 05:52:56,2015-12-21 05:09:36
376,488,Viral Impacto Contemporânea,Influenciadores,597.13,0,2014-12-01 16:56:39,2015-01-09 01:00:01
377,636,Alvo Impacto Vintage,Google Ads,436.2,0,2020-12-19 20:59:30,2021-06-07 15:55:29
378,259,Alvo Campanha Ecológica,Google Ads,599.1,0,2021-09-16 10:04:44,2022-08-07 13:19:49
379,175,Direta Impacto Global,Email Marketing,806.0,0,2020-03-18 14:39:59,2021-01-16 23:37:54
380,876,Conectada Promoção Rural,Redes Sociais,420.6,0,2014-02-18 05:28:44,2014-06-18 20:31:08
381,102,Alvo Promoção Global,Google Ads,531.71,0,2023-06-15 20:14:09,2024-05-04 17:23:09
382,209,Direta Promoção Nacional,Email Marketing,875.82,0,2019-12-11 23:47:53,2020-05-01 22:20:13
383,390,Viral Promoção Inovação,Influenciadores,893.44,0,2014-04-18 14:19:59,2015-03-21 22:29:33
384,420,Viral Campanha Cultural,Influenciadores,361.09,0,2022-08-21 19:00:01,2023-07-25 22:41:34
385,535,Viral Impacto Familiar,Influenciadores,748.3,0,2017-11-29 04:53:20,2018-01-01 16:23:01
386,932,Clássica Impacto Local,TV,980.05,0,2017-04-24 22:51:59,2017-06-14 11:34:40
387,325,Conectada Impacto Desportiva,Redes Sociais,520.04,0,2019-12-18 19:14:48,2020-04-25 19:49:02
388,683,Clássica Campanha Gourmet,TV,431.48,0,2019-03-23 14:10:40,2020-02-25 21:25:27
389,230,Clássica Campanha Ecológica,TV,881.22,0,2018-07-22 23:30:38,2019-01-09 21:16:51
390,31,Viral Impacto Cultural,Influenciadores,355.85,0,2024-08-25 07:31:04,2024-11-15 20:09:55
391,86,Viral Promoção Cultural,Influenciadores,427.13,0,2022-11-16 23:34:55,2023-10-29 23:51:52
392,826,Direta Campanha Familiar,Email Marketing,239.87,0,2024-08-07 04:12:35,2025-04-13 12:15:55
393,247,Alvo Campanha Nacional,Google Ads,841.73,0,2020-02-15 23:56:35,2020-12-08 04:33:37
394,412,Alvo Promoção Clássica,Google Ads,436.26,0,2021-07-06 23:34:19,2022-03-02 08:06:06
395,6,Conectada Promoção Ecológica,Redes Sociais,529.94,0,2021-02-06 21:19:55,2021-12-21 04:59:27
396,430,Clássica Promoção Fitness,TV,973.29,0,2022-10-09 05:21:37,2023-03-30 14:45:00
397,925,Direta Impacto Gourmet,Email Marketing,389.77,0,2017-02-15 07:53:16,2017-09-15 05:36:42
398,756,Conectada Campanha Artística,Redes Sociais,590.07,0,2023-07-04 03:11:20,2023-07-31 03:05:50
399,259,Conectada Impacto Nacional,Redes Sociais,832.64,0,2024-11-11 11:31:58,2025-04-12 19:31:28
400,243,Direta Impacto Online,Email Marketing,764.15,0,2020-08-11 19:44:47,2021-07-05 16:29:51
401,221,Viral Impacto Vintage,Influenciadores,319.67,0,2017-12-17 13:35:01,2018-05-30 00:23:28
402,373,Clássica Promoção Gourmet,TV,325.35,0,2017-06-19 06:44:37,2017-09-16 15:20:05
403,766,Direta Campanha Artística,Email Marketing,851.75,0,2016-10-24 02:10:23,2017-07-16 16:19:50
404,781,Viral Impacto Tradicional,Influenciadores,258.24,0,2020-07-09 11:45:28,2020-09-16 20:13:27
405,882,Clássica Promoção Artística,TV,291.45,0,2020-07-29 19:15:18,2021-01-24 10:02:12
406,843,Viral Impacto Global,Influenciadores,728.2,0,2024-08-06 20:41:43,2024-10-16 10:57:15
407,239,Clássica Promoção Familiar,TV,356.54,0,2017-03-24 13:44:59,2017-09-01 09:31:51
408,184,Alvo Impacto Urbana,Google Ads,338.19,0,2022-12-28 12:33:10,2023-01-19 20:12:55
409,454,Alvo Campanha Gourmet,Google Ads,847.31,0,2020-05-03 19:32:09,2020-09-20 06:38:53
410,618,Clássica Campanha Retro,TV,517.19,0,2015-08-29 09:42:44,2015-11-20 13:22:51
411,723,Direta Impacto Cultural,Email Marketing,559.63,0,2014-01-06 10:17:08,2014-04-01 01:31:26
412,329,Direta Campanha Clássica,Email Marketing,254.75,0,2015-03-04 12:06:21,2016-01-28 19:30:54
413,68,Clássica Promoção Contemporânea,TV,934.99,0,2016-09-14 23:57:49,2017-03-28 02:53:48
414,798,Alvo Impacto Tradicional,Google Ads,845.53,0,2023-09-15 02:11:10,2023-12-24 11:12:37
415,496,Clássica Impacto Rural,TV,874.78,0,2019-08-29 03:51:02,2020-08-01 16:51:57
416,244,Direta Promoção Rural,Email Marketing,229.89,0,2024-07-01 19:55:59,2025-01-04 23:06:25
417,779,Alvo Promoção Nacional,Google Ads,645.44,0,2018-11-16 01:45:08,2019-07-20 09:05:07
418,475,Alvo Impacto De Luxo,Google Ads,221.31,0,2016-05-10 10:05:18,2016-07-09 12:04:35
419,928,Clássica Campanha Familiar,TV,741.24,0,2020-07-06 16:40:15,2021-06-11 03:54:50
420,362,Conectada Impacto Nacional,Redes Sociais,748.89,0,2022-03-16 05:05:19,2022-05-10 16:33:37
421,340,Conectada Impacto Inovação,Redes Sociais,326.6,0,2022-01-12 17:44:12,2022-12-04 05:27:49
422,521,Clássica Impacto Tradicional,TV,587.31,0,2021-02-28 12:54:40,2021-04-28 03:24:38
423,285,Conectada Campanha Online,Redes Sociais,603.84,0,2021-04-04 07:29:27,2021-04-21 14:55:11
424,436,Viral Promoção Contemporânea,Influenciadores,376.56,0,2023-01-16 02:59:01,2023-04-21 05:38:25
425,527,Direta Campanha Urbana,Email Marketing,905.43,0,2021-10-12 15:19:45,2021-11-12 23:24:18
426,663,Clássica Campanha Clássica,TV,349.67,0,2019-12-29 09:32:26,2020-05-13 20:41:30
427,406,Conectada Promoção Nacional,Redes Sociais,223.73,0,2024-08-30 03:00:52,2025-06-16 03:44:57
428,838,Direta Impacto Urbana,Email Marketing,629.74,0,2015-08-25 00:43:37,2016-04-04 21:00:34
429,629,Direta Impacto Rural,Email Marketing,823.12,0,2018-03-13 14:55:27,2018-08-28 11:11:02
430,174,Direta Promoção Artística,Email Marketing,226.93,0,2016-11-19 21:40:19,2017-09-09 10:07:27
431,178,Conectada Impacto Ecológica,Redes Sociais,456.13,0,2022-07-23 06:45:41,2022-12-27 02:08:53
432,766,Conectada Impacto Rural,Redes Sociais,219.28,0,2019-02-01 11:05:22,2019-09-14 16:40:21
433,333,Direta Impacto Tradicional,Email Marketing,323.43,0,2016-04-15 06:59:38,2016-12-08 13:49:34
434,873,Alvo Promoção Gourmet,Google Ads,635.82,0,2023-05-03 05:19:12,2023-07-01 19:47:31
435,977,Direta Campanha Urbana,Email Marketing,962.27,0,2019-02-10 19:54:02,2020-02-10 15:50:59
436,934,Alvo Campanha Clássica,Google Ads,445.43,0,2016-05-25 06:30:58,2016-12-14 13:39:24
437,810,Viral Campanha Clássica,Influenciadores,276.92,0,2024-05-28 14:57:46,2025-02-20 02:18:05
438,33,Clássica Impacto Vintage,TV,764.74,0,2016-08-01 13:24:12,2016-11-21 04:01:59
439,690,Viral Promoção Sustentável,Influenciadores,831.08,0,2020-05-04 23:06:18,2021-02-03 21:27:49
440,27,Viral Impacto Inovação,Influenciadores,862.93,0,2021-01-08 20:05:52,2021-05-26 16:36:44
441,454,Clássica Promoção Clássica,TV,207.19,0,2015-10-16 20:36:07,2016-03-11 14:00:26
442,693,Viral Promoção Gourmet,Influenciadores,488.55,0,2016-07-11 00:33:12,2017-02-14 23:38:47
443,971,Viral Impacto Tecnológica,Influenciadores,826.65,0,2016-03-11 01:48:28,2016-10-10 17:34:08
444,307,Alvo Campanha Cultural,Google Ads,382.5,0,2016-11-19 15:51:30,2017-04-28 11:14:21
445,285,Direta Promoção Tradicional,Email Marketing,975.76,0,2023-11-15 12:56:45,2024-02-16 12:16:22
446,779,Conectada Impacto De Luxo,Redes Sociais,456.01,0,2021-02-19 04:01:19,2021-08-16 04:40:06
447,64,Conectada Campanha Contemporânea,Redes Sociais,256.67,0,2024-12-27 02:15:47,2025-06-26 08:03:15
448,831,Alvo Campanha Contemporânea,Google Ads,268.94,0,2019-10-29 09:31:23,2020-09-19 03:01:25
449,386,Direta Promoção Nacional,Email Marketing,646.92,0,2020-06-05 10:36:43,2020-12-02 10:45:17
450,903,Viral Campanha Artística,Influenciadores,463.23,0,2015-08-31 21:13:41,2016-05-12 16:10:42
451,54,Direta Impacto Inovação,Email Marketing,979.99,0,2020-10-11 22:41:48,2021-08-04 08:52:09
452,47,Viral Promoção Desportiva,Influenciadores,709.43,0,2024-12-28 02:01:49,2025-12-18 20:39:39
453,702,Alvo Impacto Online,Google Ads,612.2,0,2023-10-03 17:20:56,2023-11-29 10:21:55
454,393,Viral Promoção Vintage,Influenciadores,514.37,0,2024-07-14 05:53:06,2025-04-18 18:17:12
455,586,Clássica Impacto Online,TV,411.59,0,2024-12-19 01:27:06,2025-07-04 06:56:31
456,764,Viral Impacto Tradicional,Influenciadores,867.82,0,2024-03-03 10:33:53,2024-08-11 03:48:29
457,783,Viral Campanha Tecnológica,Influenciadores,419.1,0,2020-12-09 12:02:19,2021-06-25 14:28:22
458,275,Viral Promoção Local,Influenciadores,993.33,0,2023-05-15 07:35:29,2023-10-31 16:21:08
459,86,Direta Promoção Tradicional,Email Marketing,340.02,0,2018-08-28 08:01:53,2019-04-30 12:29:31
460,542,Viral Campanha Nacional,Influenciadores,895.31,0,2017-06-30 08:19:21,2017-08-01 17:37:04
461,333,Alvo Campanha Tradicional,Google Ads,680.47,0,2015-09-30 00:58:59,2016-04-02 11:07:37
462,320,Viral Impacto Rural,Influenciadores,345.39,0,2021-09-18 14:21:35,2021-12-22 13:31:11
463,92,Viral Impacto Desportiva,Influenciadores,949.17,0,2024-02-04 02:16:10,2024-05-05 20:48:05
464,706,Conectada Impacto Fitness,Redes Sociais,419.75,0,2022-09-19 20:07:31,2023-05-09 01:06:34
465,701,Direta Promoção Nacional,Email Marketing,714.4,0,2014-04-27 01:34:25,2014-07-06 03:42:20
466,326,Direta Impacto Digital,Email Marketing,357.17,0,2024-06-19 03:57:45,2024-07-15 13:59:13
467,422,Viral Campanha Rural,Influenciadores,572.02,0,2016-05-18 08:03:40,2016-07-20 06:23:27
468,310,Viral Impacto Contemporânea,Influenciadores,327.42,0,2018-05-23 20:08:37,2019-03-20 01:26:49
469,836,Clássica Campanha Clássica,TV,244.73,0,2016-07-15 11:19:52,2016-12-29 13:16:31
470,229,Conectada Promoção Urbana,Redes Sociais,247.07,0,2021-08-03 04:32:01,2021-11-05 07:34:45
471,155,Direta Promoção Online,Email Marketing,370.46,0,2021-06-11 04:00:23,2021-07-15 20:13:13
472,888,Direta Campanha Desportiva,Email Marketing,275.58,0,2018-05-21 11:52:10,2019-01-08 23:30:56
473,287,Direta Impacto Familiar,Email Marketing,263.2,0,2016-01-12 12:00:40,2016-11-28 06:38:51
474,342,Viral Impacto Nacional,Influenciadores,796.51,0,2022-10-03 21:08:54,2022-11-26 15:27:50
475,414,Conectada Campanha Nacional,Redes Sociais,876.41,0,2020-03-18 20:10:31,2020-05-01 13:14:07
476,649,Clássica Impacto Sustentável,TV,334.45,0,2018-03-08 13:38:00,2018-10-09 08:03:41
477,761,Clássica Campanha Global,TV,412.47,0,2015-05-02 08:59:24,2016-04-17 09:59:26
