Produto_ID,Nome,Categoria,Cor,Descrição,Tamanho,Preço,Custo_Aquisição,Imagem
829,Accusantium,Calçado,Azul,Facere aspernatur voluptas error.,35,53.51,41.5,https://source.unsplash.com/200x200/?calçado
830,Laboriosam,Roupas,Vermelho,Repellat iure odit asperiores magnam.,M,92.36,22.77,https://source.unsplash.com/200x200/?roupas
831,Occaecati,Calçado,Cinzento,Harum eum qui possimus possimus nobis quae.,41,97.98,17.3,https://source.unsplash.com/200x200/?calçado
832,Error,Calçado,Roxo,Eveniet optio sapiente.,36,75.96,30.17,https://source.unsplash.com/200x200/?calçado
833,Quia,Calçado,Verde,Illum quis provident ducimus.,43,95.62,31.7,https://source.unsplash.com/200x200/?calçado
834,Hic,Roupas,Verde,Minus ullam ab occaecati autem fugiat explicabo.,XS,66.09,47.21,https://source.unsplash.com/200x200/?roupas
835,Architecto,Calçado,Verde,Commodi quae doloremque consequuntur eum sapiente doloremque iure.,41,26.38,28.43,https://source.unsplash.com/200x200/?calçado
836,Maxime,Calçado,Cinzento,Commodi culpa non illum neque.,36,84.04,31.3,https://source.unsplash.com/200x200/?calçado
837,Sit,Calçado,Preto,Voluptatem quam asperiores sequi a delectus voluptatem.,35,87.7,34.51,https://source.unsplash.com/200x200/?calçado
838,Eos,Roupas,Cinzento,Quas voluptates sint a quae maxime aperiam excepturi.,XS,54.99,43.97,https://source.unsplash.com/200x200/?roupas
839,Explicabo,Roupas,Roxo,Quas nisi pariatur in.,L,50.87,11.42,https://source.unsplash.com/200x200/?roupas
840,Beatae,Calçado,Amarelo,Atque laboriosam quod aperiam eligendi.,41,21.0,24.55,https://source.unsplash.com/200x200/?calçado
841,Tempora,Roupas,Roxo,In dicta eveniet pariatur.,S,33.17,42.86,https://source.unsplash.com/200x200/?roupas
842,Perferendis,Calçado,Verde,Praesentium aliquid facere doloribus iure cumque fugiat.,36,89.57,39.95,https://source.unsplash.com/200x200/?calçado
843,Dolorem,Calçado,Laranja,Quia suscipit velit corrupti.,41,69.17,21.58,https://source.unsplash.com/200x200/?calçado
844,Provident,Calçado,Azul,Mollitia quos recusandae quisquam nostrum fuga totam.,40,64.5,42.04,https://source.unsplash.com/200x200/?calçado
845,Officia,Calçado,Verde,Corporis enim quae provident harum aliquam.,38,76.62,30.98,https://source.unsplash.com/200x200/?calçado
846,Aut,Calçado,Verde,Veniam possimus veritatis dignissimos repellat porro.,43,64.85,19.46,https://source.unsplash.com/200x200/?calçado
847,Sapiente,Roupas,Laranja,Eligendi esse eos ut eius.,M,94.67,49.72,https://source.unsplash.com/200x200/?roupas
848,Tempore,Roupas,Branco,Modi culpa totam sint incidunt ex.,L,60.49,20.16,https://source.unsplash.com/200x200/?roupas
849,Ipsam,Calçado,Rosa,Architecto nemo ipsa officia.,36,55.36,36.53,https://source.unsplash.com/200x200/?calçado
850,Ab,Calçado,Azul,Optio id minima ea.,42,59.7,47.11,https://source.unsplash.com/200x200/?calçado
851,Enim,Calçado,Laranja,Quam repudiandae corporis rem nobis maiores.,44,80.05,38.53,https://source.unsplash.com/200x200/?calçado
852,Voluptatum,Roupas,Azul,Autem nam fugit cum praesentium praesentium consectetur animi.,M,25.29,39.72,https://source.unsplash.com/200x200/?roupas
853,Quidem,Roupas,Vermelho,Dignissimos eveniet error possimus iure.,XXL,25.49,31.71,https://source.unsplash.com/200x200/?roupas
854,Nobis,Roupas,Amarelo,Repudiandae in in ipsum.,XL,34.1,41.87,https://source.unsplash.com/200x200/?roupas
855,Accusantium,Roupas,Rosa,Maiores ducimus eligendi quibusdam.,S,33.7,17.65,https://source.unsplash.com/200x200/?roupas
856,Rem,Roupas,Verde,Officia tempora quam.,XS,81.38,49.88,https://source.unsplash.com/200x200/?roupas
857,Expedita,Roupas,Vermelho,Tenetur distinctio quos corporis est impedit cumque.,M,55.21,28.85,https://source.unsplash.com/200x200/?roupas
858,Pariatur,Calçado,Vermelho,Earum dolore incidunt autem recusandae dolor occaecati.,38,65.73,49.69,https://source.unsplash.com/200x200/?calçado
859,Explicabo,Roupas,Cinzento,Possimus autem dolore dolorem deserunt.,XXL,55.73,29.8,https://source.unsplash.com/200x200/?roupas
860,Quos,Calçado,Roxo,Vero quae quo excepturi cumque eveniet.,40,81.33,43.28,https://source.unsplash.com/200x200/?calçado
861,Quidem,Roupas,Vermelho,Nam numquam voluptatum totam ea itaque.,L,21.11,44.84,https://source.unsplash.com/200x200/?roupas
862,Porro,Roupas,Cinzento,Quod incidunt quis.,XL,36.53,20.01,https://source.unsplash.com/200x200/?roupas
863,Quae,Roupas,Roxo,Iure iste aliquam assumenda perspiciatis possimus ut.,XS,45.0,46.72,https://source.unsplash.com/200x200/?roupas
864,Dolore,Roupas,Cinzento,Facilis perspiciatis vel mollitia corporis.,XXL,22.3,45.94,https://source.unsplash.com/200x200/?roupas
865,Consectetur,Roupas,Cinzento,Laborum hic quibusdam autem officia.,XS,20.62,16.94,https://source.unsplash.com/200x200/?roupas
866,Est,Calçado,Branco,Voluptatibus excepturi magnam minus aspernatur corporis facilis.,43,29.99,37.57,https://source.unsplash.com/200x200/?calçado
867,Assumenda,Calçado,Laranja,Expedita eligendi illum labore asperiores.,45,61.32,17.26,https://source.unsplash.com/200x200/?calçado
868,Nesciunt,Calçado,Amarelo,Quae placeat laudantium corporis.,44,76.19,15.97,https://source.unsplash.com/200x200/?calçado
869,Hic,Roupas,Branco,Officia amet nostrum deleniti iure nostrum.,XS,74.74,42.36,https://source.unsplash.com/200x200/?roupas
870,Animi,Calçado,Preto,Beatae velit repellat voluptate.,40,89.66,49.0,https://source.unsplash.com/200x200/?calçado
871,Aspernatur,Calçado,Cinzento,Magni ea asperiores eos incidunt.,40,57.35,25.88,https://source.unsplash.com/200x200/?calçado
872,Cupiditate,Calçado,Laranja,Animi molestiae adipisci itaque quaerat maiores veniam.,44,34.49,32.77,https://source.unsplash.com/200x200/?calçado
873,Vitae,Roupas,Preto,Ipsum explicabo iure voluptates recusandae.,S,43.05,38.65,https://source.unsplash.com/200x200/?roupas
874,Eveniet,Roupas,Vermelho,Hic deleniti accusantium dolorum temporibus dolore repudiandae velit.,L,84.76,21.31,https://source.unsplash.com/200x200/?roupas
875,Nam,Roupas,Vermelho,Id quo perferendis.,XL,64.5,26.64,https://source.unsplash.com/200x200/?roupas
876,Officiis,Calçado,Roxo,Ducimus laboriosam doloremque cum aut.,43,65.55,12.83,https://source.unsplash.com/200x200/?calçado
877,Ut,Calçado,Azul,Numquam labore odio temporibus.,43,70.98,42.28,https://source.unsplash.com/200x200/?calçado
878,Dolorem,Calçado,Preto,Nulla nihil velit nulla mollitia.,40,72.04,10.14,https://source.unsplash.com/200x200/?calçado
879,Quod,Roupas,Rosa,Commodi corrupti eligendi similique nostrum eos perspiciatis.,XXL,87.2,34.93,https://source.unsplash.com/200x200/?roupas
880,Odit,Calçado,Verde,Perferendis magnam aspernatur distinctio occaecati dignissimos molestias.,43,48.52,30.17,https://source.unsplash.com/200x200/?calçado
881,Iusto,Calçado,Vermelho,Assumenda quasi voluptas mollitia corrupti.,44,36.32,30.86,https://source.unsplash.com/200x200/?calçado
882,Modi,Calçado,Vermelho,Ex earum neque qui.,43,87.07,33.55,https://source.unsplash.com/200x200/?calçado
883,Officiis,Roupas,Preto,Eligendi consequuntur adipisci doloremque dolorem.,M,76.53,29.11,https://source.unsplash.com/200x200/?roupas
884,Magnam,Roupas,Verde,Aperiam repellat maxime quo iure.,XXL,42.61,42.61,https://source.unsplash.com/200x200/?roupas
885,Voluptatum,Roupas,Rosa,Sint itaque dolorem ducimus atque tempore.,S,70.49,42.29,https://source.unsplash.com/200x200/?roupas
886,Aliquid,Roupas,Azul,Vel voluptatem suscipit tempore.,XL,74.61,33.33,https://source.unsplash.com/200x200/?roupas
887,Occaecati,Calçado,Vermelho,Numquam saepe iure ducimus atque totam.,45,91.25,30.76,https://source.unsplash.com/200x200/?calçado
888,Natus,Roupas,Roxo,Quo consequuntur nulla dolorem quasi vel.,L,54.0,28.84,https://source.unsplash.com/200x200/?roupas
889,Natus,Calçado,Preto,Dicta consequatur quisquam error libero.,40,61.29,48.58,https://source.unsplash.com/200x200/?calçado
890,Et,Calçado,Roxo,Repellat sint temporibus tempora laudantium ipsum.,36,61.3,14.29,https://source.unsplash.com/200x200/?calçado
891,Hic,Roupas,Laranja,Mollitia rerum iste rerum laudantium.,XS,83.67,38.51,https://source.unsplash.com/200x200/?roupas
892,Molestias,Calçado,Verde,Culpa consequatur sequi quasi.,40,37.22,20.27,https://source.unsplash.com/200x200/?calçado
893,Libero,Calçado,Laranja,Recusandae neque rerum asperiores quo velit.,36,99.87,33.75,https://source.unsplash.com/200x200/?calçado
894,Molestias,Roupas,Cinzento,Qui dignissimos fuga nemo ipsum.,XS,46.26,21.91,https://source.unsplash.com/200x200/?roupas
895,Deleniti,Calçado,Rosa,Pariatur rem optio odit.,40,49.21,36.3,https://source.unsplash.com/200x200/?calçado
896,Voluptas,Roupas,Verde,Deleniti ipsam ipsam ipsa reprehenderit nobis.,M,38.45,13.59,https://source.unsplash.com/200x200/?roupas
897,Enim,Calçado,Branco,Adipisci ipsam magnam corporis.,39,52.62,41.64,https://source.unsplash.com/200x200/?calçado
898,Eius,Calçado,Rosa,Excepturi quae esse magnam accusantium esse architecto doloribus.,37,54.14,13.43,https://source.unsplash.com/200x200/?calçado
899,Voluptatibus,Calçado,Preto,Tenetur minus natus.,36,22.32,16.83,https://source.unsplash.com/200x200/?calçado
900,Sed,Roupas,Vermelho,Mollitia repellendus itaque cupiditate labore.,XL,73.32,23.45,https://source.unsplash.com/200x200/?roupas
901,Mollitia,Roupas,Laranja,Voluptas molestiae iste voluptates sit necessitatibus error.,S,88.98,43.47,https://source.unsplash.com/200x200/?roupas
902,Perferendis,Roupas,Amarelo,Eaque nihil explicabo asperiores qui ducimus in.,XL,94.73,35.33,https://source.unsplash.com/200x200/?roupas
903,Enim,Roupas,Amarelo,Sed officiis dolor aut praesentium.,L,82.94,41.53,https://source.unsplash.com/200x200/?roupas
904,Expedita,Roupas,Vermelho,Voluptatum suscipit quis quae cumque.,L,88.43,25.68,https://source.unsplash.com/200x200/?roupas
905,Incidunt,Calçado,Rosa,Est voluptatum voluptas repellat voluptatem ullam.,42,95.57,44.31,https://source.unsplash.com/200x200/?calçado
906,Doloribus,Calçado,Vermelho,Fugit possimus rerum quasi harum rem itaque.,36,60.56,46.08,https://source.unsplash.com/200x200/?calçado
907,Tempora,Calçado,Azul,Perspiciatis a culpa aliquam.,39,21.72,11.07,https://source.unsplash.com/200x200/?calçado
908,Animi,Calçado,Verde,Quis dolores ipsa placeat.,39,32.44,37.66,https://source.unsplash.com/200x200/?calçado
909,Dolore,Roupas,Azul,Error unde dicta quas quis.,L,61.37,39.23,https://source.unsplash.com/200x200/?roupas
910,Tempora,Roupas,Rosa,Consectetur corrupti ipsa exercitationem similique error ad dolorum.,L,73.01,27.17,https://source.unsplash.com/200x200/?roupas
911,Consequuntur,Calçado,Roxo,Cumque quisquam dolores dolorem voluptates dolor.,38,99.86,16.19,https://source.unsplash.com/200x200/?calçado
912,Odio,Calçado,Cinzento,Et eius officiis labore quasi totam debitis.,38,35.12,32.84,https://source.unsplash.com/200x200/?calçado
913,Quasi,Roupas,Preto,Nam quidem laudantium quasi placeat veritatis at.,XXL,24.75,48.29,https://source.unsplash.com/200x200/?roupas
914,Deserunt,Roupas,Rosa,Quae accusantium delectus eveniet explicabo ex eligendi.,XL,50.24,11.85,https://source.unsplash.com/200x200/?roupas
915,Nesciunt,Calçado,Cinzento,Corporis placeat inventore dolorum mollitia.,40,26.22,41.41,https://source.unsplash.com/200x200/?calçado
916,Adipisci,Roupas,Verde,Harum vitae officiis a.,L,78.93,21.17,https://source.unsplash.com/200x200/?roupas
917,Accusamus,Roupas,Cinzento,Quod blanditiis veniam itaque deleniti aliquid.,XL,37.86,23.26,https://source.unsplash.com/200x200/?roupas
918,Impedit,Calçado,Rosa,Repellat rerum vitae blanditiis repellat distinctio.,44,49.08,23.3,https://source.unsplash.com/200x200/?calçado
919,Iste,Calçado,Preto,Labore temporibus voluptates fugit.,45,46.23,43.53,https://source.unsplash.com/200x200/?calçado
920,Debitis,Roupas,Amarelo,Iure tenetur perferendis soluta id.,L,39.62,28.62,https://source.unsplash.com/200x200/?roupas
921,Labore,Roupas,Roxo,Dolor quos aliquid exercitationem dignissimos enim nesciunt.,XL,65.26,15.98,https://source.unsplash.com/200x200/?roupas
922,Quisquam,Calçado,Vermelho,Omnis iusto sit consequatur.,44,36.01,25.54,https://source.unsplash.com/200x200/?calçado
923,Molestiae,Calçado,Preto,Culpa nisi eligendi inventore voluptates fugiat voluptatibus.,38,83.42,33.09,https://source.unsplash.com/200x200/?calçado
924,Fugit,Calçado,Cinzento,Consectetur nostrum ipsa repellendus voluptate error.,35,76.3,46.27,https://source.unsplash.com/200x200/?calçado
925,Alias,Roupas,Preto,Voluptatem nihil blanditiis repudiandae eaque inventore recusandae.,XXL,83.32,17.85,https://source.unsplash.com/200x200/?roupas
926,Neque,Calçado,Laranja,Consequatur aut eos ipsam temporibus voluptate cum.,44,29.06,38.32,https://source.unsplash.com/200x200/?calçado
927,Voluptate,Calçado,Amarelo,Accusantium nobis sint repudiandae.,37,25.3,32.64,https://source.unsplash.com/200x200/?calçado
928,Nemo,Calçado,Verde,Minima deleniti dolorem in quis maxime eaque ipsam.,38,97.66,24.25,https://source.unsplash.com/200x200/?calçado
929,Consectetur,Roupas,Rosa,Temporibus aliquam inventore harum sit maiores.,M,84.31,38.75,https://source.unsplash.com/200x200/?roupas
930,Ex,Roupas,Preto,Doloremque nihil fugit accusantium necessitatibus quis nesciunt iusto.,XS,68.72,30.77,https://source.unsplash.com/200x200/?roupas
931,Doloribus,Calçado,Verde,Dolorum amet atque earum aspernatur officiis.,45,76.95,40.21,https://source.unsplash.com/200x200/?calçado
932,Accusamus,Calçado,Azul,Commodi quibusdam odio ipsam.,43,64.05,17.02,https://source.unsplash.com/200x200/?calçado
933,Molestiae,Roupas,Vermelho,Illo dolores rerum magni fugiat.,XS,56.92,24.5,https://source.unsplash.com/200x200/?roupas
934,Cumque,Calçado,Laranja,Animi dolorum odit.,41,49.15,20.53,https://source.unsplash.com/200x200/?calçado
935,Sunt,Calçado,Roxo,Doloribus commodi est perspiciatis laudantium dolorum dolores.,35,51.33,15.77,https://source.unsplash.com/200x200/?calçado
936,Illum,Roupas,Verde,Libero doloribus exercitationem autem modi dolor pariatur.,S,45.94,47.13,https://source.unsplash.com/200x200/?roupas
937,Dolores,Roupas,Laranja,Ipsa omnis dolorum ducimus officiis.,L,57.02,37.31,https://source.unsplash.com/200x200/?roupas
938,Pariatur,Roupas,Vermelho,Hic doloribus cupiditate deserunt dicta.,M,99.92,37.69,https://source.unsplash.com/200x200/?roupas
939,Fuga,Roupas,Preto,Quis maiores debitis itaque iure suscipit iusto.,XL,55.7,36.55,https://source.unsplash.com/200x200/?roupas
940,Cupiditate,Roupas,Rosa,Aperiam quod provident molestias aliquam.,XS,64.6,41.79,https://source.unsplash.com/200x200/?roupas
941,Esse,Calçado,Rosa,Fugit temporibus vel velit numquam adipisci eveniet sed.,42,63.62,33.27,https://source.unsplash.com/200x200/?calçado
942,Consequatur,Calçado,Azul,Officia magnam vel sed maiores in quo.,39,40.46,39.95,https://source.unsplash.com/200x200/?calçado
943,Magni,Calçado,Roxo,Odit quibusdam quae commodi modi.,37,52.64,27.78,https://source.unsplash.com/200x200/?calçado
944,Neque,Calçado,Azul,Commodi dolorem deleniti cum animi.,36,22.13,19.63,https://source.unsplash.com/200x200/?calçado
945,Omnis,Roupas,Branco,Vero ea in aspernatur eaque reiciendis dignissimos.,S,75.94,11.07,https://source.unsplash.com/200x200/?roupas
946,Officia,Roupas,Branco,Voluptate velit mollitia facilis occaecati.,M,41.88,43.98,https://source.unsplash.com/200x200/?roupas
947,Neque,Calçado,Verde,Maiores sint perferendis ullam vel nisi amet.,43,80.55,28.41,https://source.unsplash.com/200x200/?calçado
948,Nemo,Roupas,Vermelho,Voluptates vel molestias nesciunt.,S,28.86,42.2,https://source.unsplash.com/200x200/?roupas
949,Amet,Calçado,Roxo,Sunt eligendi aspernatur autem optio officia.,39,23.02,24.53,https://source.unsplash.com/200x200/?calçado
950,Nesciunt,Roupas,Rosa,Alias sequi cum nam excepturi quod nostrum.,XL,74.94,25.28,https://source.unsplash.com/200x200/?roupas
951,Repellat,Calçado,Vermelho,Aspernatur eum ad animi vero cupiditate delectus.,42,68.69,36.31,https://source.unsplash.com/200x200/?calçado
952,Id,Roupas,Vermelho,Distinctio exercitationem corrupti impedit odit voluptatem dicta.,XL,55.14,24.73,https://source.unsplash.com/200x200/?roupas
953,Nulla,Roupas,Amarelo,Enim dolorum ad itaque veniam fugiat saepe.,L,93.87,27.44,https://source.unsplash.com/200x200/?roupas
954,Repudiandae,Calçado,Vermelho,Pariatur consectetur fuga debitis ipsam est animi.,37,62.2,49.68,https://source.unsplash.com/200x200/?calçado
955,Ducimus,Roupas,Cinzento,Laudantium tempore cum totam architecto.,XXL,53.7,48.94,https://source.unsplash.com/200x200/?roupas
956,In,Calçado,Verde,Excepturi corrupti autem ut laborum ab corrupti.,41,45.14,39.26,https://source.unsplash.com/200x200/?calçado
957,Aspernatur,Calçado,Rosa,Fugit ad magnam fugiat earum.,39,74.55,31.93,https://source.unsplash.com/200x200/?calçado
958,Quidem,Calçado,Cinzento,Maiores provident natus amet eius excepturi.,42,55.82,38.63,https://source.unsplash.com/200x200/?calçado
959,Nam,Roupas,Vermelho,Voluptates sit deleniti quas doloribus mollitia quae.,L,97.85,11.33,https://source.unsplash.com/200x200/?roupas
960,Quasi,Calçado,Roxo,Necessitatibus animi ipsa.,43,68.7,26.55,https://source.unsplash.com/200x200/?calçado
961,Quasi,Roupas,Laranja,Labore ab cupiditate dolore.,L,76.92,25.84,https://source.unsplash.com/200x200/?roupas
962,Cum,Roupas,Laranja,Nulla minus ab similique eum.,S,58.26,22.67,https://source.unsplash.com/200x200/?roupas
963,Nesciunt,Calçado,Vermelho,Cumque eligendi consequuntur ut.,37,95.64,12.16,https://source.unsplash.com/200x200/?calçado
964,Culpa,Roupas,Laranja,Similique laudantium voluptatum veritatis.,S,79.59,48.54,https://source.unsplash.com/200x200/?roupas
965,Ipsam,Roupas,Amarelo,Sunt alias et nulla.,XS,85.94,31.85,https://source.unsplash.com/200x200/?roupas
966,Sed,Calçado,Amarelo,Recusandae accusantium dignissimos nihil modi facilis perferendis distinctio.,38,44.7,43.0,https://source.unsplash.com/200x200/?calçado
967,Tenetur,Calçado,Rosa,Nihil aperiam molestiae incidunt odit pariatur.,40,97.68,47.68,https://source.unsplash.com/200x200/?calçado
968,Nihil,Roupas,Rosa,Corporis distinctio dicta fugit.,XL,93.93,16.06,https://source.unsplash.com/200x200/?roupas
969,Dolores,Calçado,Branco,Cupiditate eligendi ratione iste ab.,35,51.59,26.55,https://source.unsplash.com/200x200/?calçado
970,Laborum,Calçado,Azul,Nemo quia voluptate laborum laudantium consequuntur.,37,79.4,10.59,https://source.unsplash.com/200x200/?calçado
971,Vel,Calçado,Roxo,Beatae qui eveniet similique quis quaerat delectus.,39,40.02,26.19,https://source.unsplash.com/200x200/?calçado
972,Adipisci,Calçado,Branco,Nam optio eius rerum dignissimos.,35,61.16,25.16,https://source.unsplash.com/200x200/?calçado
973,Autem,Calçado,Branco,Rerum ducimus quaerat corporis dolores.,44,41.52,43.75,https://source.unsplash.com/200x200/?calçado
974,Consectetur,Calçado,Vermelho,Officia excepturi debitis.,41,38.93,45.14,https://source.unsplash.com/200x200/?calçado
975,Atque,Roupas,Cinzento,Cupiditate est corporis nostrum.,M,48.0,22.45,https://source.unsplash.com/200x200/?roupas
976,At,Roupas,Rosa,Sint veritatis odit aperiam doloribus.,XXL,29.91,40.67,https://source.unsplash.com/200x200/?roupas
977,Voluptatibus,Calçado,Vermelho,Voluptatibus necessitatibus enim accusantium aliquid.,38,44.73,44.0,https://source.unsplash.com/200x200/?calçado
978,Optio,Calçado,Roxo,Tenetur nam quisquam numquam iste fuga voluptates.,39,98.24,38.01,https://source.unsplash.com/200x200/?calçado
979,Molestias,Calçado,Verde,Quam excepturi reprehenderit eius ad iure adipisci.,40,44.4,22.83,https://source.unsplash.com/200x200/?calçado
980,Natus,Roupas,Cinzento,Eos sed et ducimus cum.,XXL,28.38,12.36,https://source.unsplash.com/200x200/?roupas
981,Ullam,Calçado,Preto,Magnam neque ab accusamus.,45,89.36,13.37,https://source.unsplash.com/200x200/?calçado
982,Quis,Calçado,Roxo,Fugiat laboriosam fugiat veritatis a.,39,71.31,37.22,https://source.unsplash.com/200x200/?calçado
983,Reprehenderit,Calçado,Azul,Exercitationem commodi magnam quaerat fugiat temporibus.,36,93.99,32.32,https://source.unsplash.com/200x200/?calçado
984,Accusantium,Roupas,Azul,Odit odio incidunt id dignissimos placeat.,S,43.57,16.14,https://source.unsplash.com/200x200/?roupas
985,Possimus,Calçado,Verde,Nam quasi aspernatur modi.,39,28.23,15.23,https://source.unsplash.com/200x200/?calçado
986,Atque,Calçado,Rosa,Iure reiciendis possimus voluptate voluptate suscipit.,44,55.6,25.42,https://source.unsplash.com/200x200/?calçado
987,Odio,Roupas,Verde,Molestiae enim consectetur aliquid.,M,90.18,43.53,https://source.unsplash.com/200x200/?roupas
988,Quibusdam,Calçado,Cinzento,Officiis quasi alias.,37,40.99,37.33,https://source.unsplash.com/200x200/?calçado
989,Illo,Roupas,Roxo,Ipsum dignissimos voluptatem quidem amet.,L,36.03,17.37,https://source.unsplash.com/200x200/?roupas
990,Consectetur,Calçado,Azul,Amet accusantium doloremque doloribus recusandae nulla iusto.,45,66.44,30.57,https://source.unsplash.com/200x200/?calçado
991,Nam,Calçado,Verde,Sit officia sapiente eos corporis.,36,57.42,41.48,https://source.unsplash.com/200x200/?calçado
992,Magni,Calçado,Laranja,Nisi debitis nisi fugiat.,37,35.29,20.64,https://source.unsplash.com/200x200/?calçado
993,Repellat,Roupas,Verde,Mollitia exercitationem illo similique.,XL,87.38,29.48,https://source.unsplash.com/200x200/?roupas
994,Perferendis,Calçado,Preto,Amet inventore cupiditate ullam optio.,37,69.17,20.52,https://source.unsplash.com/200x200/?calçado
995,Qui,Calçado,Laranja,Asperiores officia sit sequi delectus dolore aspernatur.,35,61.75,19.89,https://source.unsplash.com/200x200/?calçado
996,Provident,Calçado,Roxo,Itaque culpa quibusdam consequuntur.,39,65.29,49.82,https://source.unsplash.com/200x200/?calçado
997,Ratione,Roupas,Azul,Culpa nihil dolor explicabo est quidem corporis.,M,88.3,13.01,https://source.unsplash.com/200x200/?roupas
998,Cupiditate,Roupas,Preto,Aspernatur eius dolorem ullam.,S,62.54,29.32,https://source.unsplash.com/200x200/?roupas
999,Quod,Calçado,Verde,Deleniti repudiandae veniam voluptatum voluptatum soluta nesciunt pariatur.,39,62.45,42.1,https://source.unsplash.com/200x200/?calçado
1000,Repudiandae,Roupas,Laranja,Maiores dolor minus dolores laboriosam odit ipsum.,L,21.54,15.69,https://source.unsplash.com/200x200/?roupas
